"ADVERTISER","SERVICEABLE AREA","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"Lands' End","CA,US","12018464","11.24_30all40cat_BNR_600x400","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12018464"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-12018464"" width=""600"" height=""400"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686768?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-12018464","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018468","11.24_30all40cat_BNR_468x60","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.tkqlhce.com/click-7195889-12018468"" target=""_top""> <img src=""http://www.awltovhc.com/image-7195889-12018468"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686769?target=_top&mouseover=N""></script>","http://www.dpbolvw.net/click-7195889-12018468","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018471","11.24_30all40cat_BNR_720x302","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12018471"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-12018471"" width=""720"" height=""302"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12686770?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12018471","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018475","11.24_30all40cat_BNR_728x90","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12018475"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-12018475"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12686771?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12018475","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018477","11.24_30all40cat_BNR_730x260","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12018477"" target=""_top""> <img src=""http://www.awltovhc.com/image-7195889-12018477"" width=""730"" height=""260"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686772?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12018477","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018480","11.24_30all40cat_BNR_628x250","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12018480"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-12018480"" width=""628"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686773?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-12018480","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lands' End","CA,US","12018483","11.24_30all40cat_BNR_950x650","***DO NOT POST UNTIL 11.24***Thanksgiving week: 40% off select categories daily and 30% off the remainder of your order. Check back daily for the newest deal. ","thanksgiving, black friday, sale, discount,","Banner","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12018483"" target=""_top""> <img src=""http://www.lduhtrp.net/image-7195889-12018483"" width=""950"" height=""650"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12686774?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-12018483","Coupon","TBD","24-Nov-2014","30-Nov-2014","Malls","3683615","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017671","Get a Tablet Bundle that includes a Lenovo A7-40 Wideview Android 7.0"" Tablet, JBL In-Ear Headphones & a Samsonite A7 Folio Case, all for only $99.99 + Free Shipping with eCoupon BFA7TABBDL!","Part #:59435499  Qty: 1200","Part #:59435499  Qty: 1200","Text Link","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12017671"" target=""_top"">Get a Tablet Bundle that includes a Lenovo A7-40 Wideview Android 7.0"" Tablet, JBL In-Ear Headphones & a Samsonite A7 Folio Case, all for only $99.99 + Free Shipping with eCoupon BFA7TABBDL!</a><img src=""http://www.lduhtrp.net/image-7195889-12017671"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12686775?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12017671","Coupon","BFA7TABBDL","23-Nov-2014","30-Nov-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017674","Get a Lenovo Yoga Tablet 2  8"" Android HD Multimode Tablet for only $199.99 + Free Shipping with eCoupon BFYOGAT8!","Part #:59426328  Qty: 500","Part #:59426328  Qty: 500","Text Link","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12017674"" target=""_top"">Get a Lenovo Yoga Tablet 2  8"" Android HD Multimode Tablet for only $199.99 + Free Shipping with eCoupon BFYOGAT8!</a><img src=""http://www.lduhtrp.net/image-7195889-12017674"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686776?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017674","Coupon","BFYOGAT8","23-Nov-2014","30-Nov-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017679","Get a Lenovo Yoga Tablet 2 10"" Android HD Multimode Tablet for only $239.99 + Free Shipping with eCoupon BFYOGAT10!","Part #:59426285  Qty: 1000","Part #:59426285  Qty: 1000","Text Link","New","New","20-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-12017679"" target=""_top"">Get a Lenovo Yoga Tablet 2 10"" Android HD Multimode Tablet for only $239.99 + Free Shipping with eCoupon BFYOGAT10!</a><img src=""http://www.ftjcfx.com/image-7195889-12017679"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686777?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017679","Coupon","BFYOGAT10","23-Nov-2014","30-Nov-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017683","Save $1300 off a Lenovo Yoga Tablet 2 with Windows 13"" + Free Shipping with eCoupon BFYT213WIN!","Part #:59431031  Qty: 500","Part #:59431031  Qty: 500","Text Link","New","New","20-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12017683"" target=""_top"">Save $1300 off a Lenovo Yoga Tablet 2 with Windows 13"" + Free Shipping with eCoupon BFYT213WIN!</a><img src=""http://www.tqlkg.com/image-7195889-12017683"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686778?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017683","Coupon","BFYT213WIN","23-Nov-2014","30-Nov-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017686","Save $30 off a Lenovo Yoga Tablet 2 Pro + Free Shipping with eCoupon BFYOGAT2P!","Part #:59428121  Qty: 200","Part #:59428121  Qty: 200","Text Link","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12017686"" target=""_top"">Save $30 off a Lenovo Yoga Tablet 2 Pro + Free Shipping with eCoupon BFYOGAT2P!</a><img src=""http://www.awltovhc.com/image-7195889-12017686"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12686779?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12017686","Coupon","BFYOGAT2P","23-Nov-2014","30-Nov-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017689","Get a Lenovo Yoga Tablet 2  8"" Android HD Multimode Tablet for only $199.99 + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT8!","Part #:59426328  Qty: 500","Part #:59426328  Qty: 500","Text Link","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12017689"" target=""_top"">Get a Lenovo Yoga Tablet 2  8"" Android HD Multimode Tablet for only $199.99 + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT8!</a><img src=""http://www.awltovhc.com/image-7195889-12017689"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686780?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12017689","Coupon","CMYOGAT8","30-Nov-2014","5-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017693","Get a Lenovo Yoga Tablet 2 10"" Android HD Multimode Tablet for only $239.99 + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT10!","Part #:59426285  Qty: 1000","Part #:59426285  Qty: 1000","Text Link","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12017693"" target=""_top"">Get a Lenovo Yoga Tablet 2 10"" Android HD Multimode Tablet for only $239.99 + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT10!</a><img src=""http://www.tqlkg.com/image-7195889-12017693"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-12686781?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12017693","Coupon","CMYOGAT10","30-Nov-2014","5-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017696","Save $1300 off a Lenovo Yoga Tablet 2 with Windows 13"" + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYT213WIN!","Part #:59431031  Qty: 500","Part #:59431031  Qty: 500","Text Link","New","New","20-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-12017696"" target=""_top"">Save $1300 off a Lenovo Yoga Tablet 2 with Windows 13"" + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYT213WIN!</a><img src=""http://www.awltovhc.com/image-7195889-12017696"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-12686782?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017696","Coupon","CMYT213WIN","30-Nov-2014","5-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017701","Save $30 off a Lenovo Yoga Tablet 2 Pro + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT2P!","Part #:59428121  Qty: 200","Part #:59428121  Qty: 200","Text Link","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12017701"" target=""_top"">Save $30 off a Lenovo Yoga Tablet 2 Pro + Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon CMYOGAT2P!</a><img src=""http://www.lduhtrp.net/image-7195889-12017701"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686783?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12017701","Coupon","CMYOGAT2P","30-Nov-2014","5-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017755","75% off Lenovo Bluetooth Speaker BT820-US & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFRIDAYBT11!","Part #:0B54211  Qty: N/A","Part #:0B54211  Qty: N/A","Text Link","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12017755"" target=""_top"">75% off Lenovo Bluetooth Speaker BT820-US & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFRIDAYBT11!</a><img src=""http://www.tqlkg.com/image-7195889-12017755"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686784?target=_top&mouseover=N""></script>","http://www.anrdoezrs.net/click-7195889-12017755","Coupon","BFRIDAYBT11","23-Nov-2014","7-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017757","62% off Lenovo N700 Wireless and Bluetooth Mouse and Laser Pointer (Black) plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFRIDAYN700!","Part #:888015450  Qty: N/A","Part #:888015450  Qty: N/A","Text Link","New","New","20-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12017757"" target=""_top"">62% off Lenovo N700 Wireless and Bluetooth Mouse and Laser Pointer (Black) plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFRIDAYN700!</a><img src=""http://www.lduhtrp.net/image-7195889-12017757"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12686785?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12017757","Coupon","BFRIDAYN700","23-Nov-2014","7-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017759","33% off ThinkVision LT2423 24-inch FHD LED Backlit LCD Monitor plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFMONITOR2US!","Part #:60A8KAR2US  Qty: N/A","Part #:60A8KAR2US  Qty: N/A","Text Link","New","New","20-Nov-2014","<a href=""http://www.jdoqocy.com/click-7195889-12017759"" target=""_top"">33% off ThinkVision LT2423 24-inch FHD LED Backlit LCD Monitor plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFMONITOR2US!</a><img src=""http://www.ftjcfx.com/image-7195889-12017759"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-12686786?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017759","Coupon","BFMONITOR2US","27-Nov-2014","7-Dec-2014","Computer HW","1547334","Active","English","No"
"Lenovo US","CO,US,CA,MX","12017761","31% off ThinkVision Pro2820 28-inch WVA LED Backlit LCD Monitor plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFMONITOR6US!","Part #:60B5RAR6US  Qty: N/A","Part #:60B5RAR6US  Qty: N/A","Text Link","New","New","20-Nov-2014","<a href=""http://www.kqzyfj.com/click-7195889-12017761"" target=""_top"">31% off ThinkVision Pro2820 28-inch WVA LED Backlit LCD Monitor plus Free Shipping & Free Returns (must be initiated by Jan 5th to be eligible) with eCoupon BFMONITOR6US!</a><img src=""http://www.tqlkg.com/image-7195889-12017761"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-12686787?target=_top&mouseover=N""></script>","http://www.jdoqocy.com/click-7195889-12017761","Coupon","BFMONITOR6US","27-Nov-2014","7-Dec-2014","Computer HW","1547334","Active","English","No"
"HSN.com - Home Shopping Network","US","12017784","December $10 off $50 Coupon","Coupon 140589 is a multi-item offer and is valid for $10 off your next order of $50 or more from HSN TV, HSN2, HSN.com, HSN Mobile or HSN Shop By Remote (where available). Coupon number is non-transferable and can only be used once by its recipient. Coupons must be applied when order is placed. Excludes shipping & handling, sales tax, Todays Special, This Day Only offers, and clearance items and can only be applied to the first shipment of AutoShip items. The use of this coupon may disqualify the order from inclusion in other promotional offers or discounts. Coupons cannot be applied to or combined with other coupons. Coupon is not valid for Charitable Contributions, HSN Gift Cards or Wines and Alcohol, Samsung Large Appliances, Dyson Products, Electronics and Gaming or Doorbusters. We reserve the right to cancel orders when unexpected coupon system errors occur or in the case of abuse, misuse or fraud in connection with the coupon. Valid 12/1/14-12/31/2014. Expires 12/31/14 11:59PM ET","","Text Link","New","New","20-Nov-2014","<a href=""http://www.anrdoezrs.net/click-7195889-12017784"" target=""_top"">Get #10 off your next order of $50 or more with coupon 140589  only at HSN</a><img src=""http://www.ftjcfx.com/image-7195889-12017784"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12686788?target=_top&mouseover=N""></script>","http://www.tkqlhce.com/click-7195889-12017784","Coupon","140589","30-Nov-2014","31-Dec-2014","Virtual Malls","1455022","Active","English","No"
"HSN.com - Home Shopping Network","US","12017801","December $10 off $50 Coupon","Coupon 140589 is a multi-item offer and is valid for $10 off your next order of $50 or more from HSN TV, HSN2, HSN.com, HSN Mobile or HSN Shop By Remote (where available). Coupon number is non-transferable and can only be used once by its recipient. Coupons must be applied when order is placed. Excludes shipping & handling, sales tax, Todays Special, This Day Only offers, and clearance items and can only be applied to the first shipment of AutoShip items. The use of this coupon may disqualify the order from inclusion in other promotional offers or discounts. Coupons cannot be applied to or combined with other coupons. Coupon is not valid for Charitable Contributions, HSN Gift Cards or Wines and Alcohol, Samsung Large Appliances, Dyson Products, Electronics and Gaming or Doorbusters. We reserve the right to cancel orders when unexpected coupon system errors occur or in the case of abuse, misuse or fraud in connection with the coupon. Valid 12/1/14-12/31/2014. Expires 12/31/14 11:59PM ET","","Banner","New","New","20-Nov-2014","<a href=""http://www.dpbolvw.net/click-7195889-12017801"" target=""_top""> <img src=""http://www.tqlkg.com/image-7195889-12017801"" width=""120"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-12686789?target=_top&mouseover=N""></script>","http://www.kqzyfj.com/click-7195889-12017801","Coupon","140589","30-Nov-2014","31-Dec-2014","Virtual Malls","1455022","Active","English","No"
